replay_id,as_of_date,symbol,display_name,candidate_rank,left_score,kline_path,notes
2025-10-09_512760_RECONSTRUCTED,2025-10-09,512760,芯片ETF,4,0.62,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-09_159949_RECONSTRUCTED,2025-10-09,159949,创业板50ETF,5,0.6150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-10_512480_RECONSTRUCTED,2025-10-10,512480,半导体ETF,1,0.7200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-10_588000_RECONSTRUCTED,2025-10-10,588000,科创50ETF,2,0.685,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-10_588080_RECONSTRUCTED,2025-10-10,588080,科创板50ETF,3,0.6600000000000001,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-10_512760_RECONSTRUCTED,2025-10-10,512760,芯片ETF,4,0.64,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-10_159949_RECONSTRUCTED,2025-10-10,159949,创业板50ETF,5,0.6150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-13_512480_RECONSTRUCTED,2025-10-13,512480,半导体ETF,1,0.745,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-13_588000_RECONSTRUCTED,2025-10-13,588000,科创50ETF,2,0.7149999999999999,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-13_588080_RECONSTRUCTED,2025-10-13,588080,科创板50ETF,3,0.675,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-13_512760_RECONSTRUCTED,2025-10-13,512760,芯片ETF,4,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-13_510500_RECONSTRUCTED,2025-10-13,510500,中证500ETF,5,0.5599999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510500.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-14_512480_RECONSTRUCTED,2025-10-14,512480,半导体ETF,1,0.7250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-14_588000_RECONSTRUCTED,2025-10-14,588000,科创50ETF,2,0.6850000000000002,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-14_588080_RECONSTRUCTED,2025-10-14,588080,科创板50ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-14_512760_RECONSTRUCTED,2025-10-14,512760,芯片ETF,4,0.615,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-14_159937_RECONSTRUCTED,2025-10-14,159937,黄金ETF,5,0.6,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-15_512480_RECONSTRUCTED,2025-10-15,512480,半导体ETF,1,0.7300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-15_588000_RECONSTRUCTED,2025-10-15,588000,科创50ETF,2,0.6799999999999999,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-15_588080_RECONSTRUCTED,2025-10-15,588080,科创板50ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-15_512760_RECONSTRUCTED,2025-10-15,512760,芯片ETF,4,0.61,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-15_159937_RECONSTRUCTED,2025-10-15,159937,黄金ETF,5,0.595,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-16_512480_RECONSTRUCTED,2025-10-16,512480,半导体ETF,1,0.7300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-16_588000_RECONSTRUCTED,2025-10-16,588000,科创50ETF,2,0.6550000000000001,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-16_588080_RECONSTRUCTED,2025-10-16,588080,科创板50ETF,3,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-16_512760_RECONSTRUCTED,2025-10-16,512760,芯片ETF,4,0.61,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-16_159937_RECONSTRUCTED,2025-10-16,159937,黄金ETF,5,0.605,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-17_512480_RECONSTRUCTED,2025-10-17,512480,半导体ETF,1,0.7050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-17_588000_RECONSTRUCTED,2025-10-17,588000,科创50ETF,2,0.6700000000000002,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-17_159937_RECONSTRUCTED,2025-10-17,159937,黄金ETF,3,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-17_588080_RECONSTRUCTED,2025-10-17,588080,科创板50ETF,4,0.6300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-17_512760_RECONSTRUCTED,2025-10-17,512760,芯片ETF,5,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-20_512480_RECONSTRUCTED,2025-10-20,512480,半导体ETF,1,0.685,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-20_588000_RECONSTRUCTED,2025-10-20,588000,科创50ETF,2,0.655,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-20_159937_RECONSTRUCTED,2025-10-20,159937,黄金ETF,3,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-20_588080_RECONSTRUCTED,2025-10-20,588080,科创板50ETF,4,0.615,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-20_510300_RECONSTRUCTED,2025-10-20,510300,沪深300ETF,5,0.605,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-21_512480_RECONSTRUCTED,2025-10-21,512480,半导体ETF,1,0.675,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-21_588000_RECONSTRUCTED,2025-10-21,588000,科创50ETF,2,0.655,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-21_159937_RECONSTRUCTED,2025-10-21,159937,黄金ETF,3,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-21_159949_RECONSTRUCTED,2025-10-21,159949,创业板50ETF,4,0.635,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-21_512760_RECONSTRUCTED,2025-10-21,512760,芯片ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-22_512480_RECONSTRUCTED,2025-10-22,512480,半导体ETF,1,0.675,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-22_588000_RECONSTRUCTED,2025-10-22,588000,科创50ETF,2,0.675,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-22_159937_RECONSTRUCTED,2025-10-22,159937,黄金ETF,3,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-22_588080_RECONSTRUCTED,2025-10-22,588080,科创板50ETF,4,0.625,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-22_512760_RECONSTRUCTED,2025-10-22,512760,芯片ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-23_512480_RECONSTRUCTED,2025-10-23,512480,半导体ETF,1,0.66,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-23_159937_RECONSTRUCTED,2025-10-23,159937,黄金ETF,2,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-23_588000_RECONSTRUCTED,2025-10-23,588000,科创50ETF,3,0.615,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-23_512760_RECONSTRUCTED,2025-10-23,512760,芯片ETF,4,0.61,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-23_510050_RECONSTRUCTED,2025-10-23,510050,上证50ETF,5,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-24_512480_RECONSTRUCTED,2025-10-24,512480,半导体ETF,1,0.6950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-24_588000_RECONSTRUCTED,2025-10-24,588000,科创50ETF,2,0.675,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-24_159937_RECONSTRUCTED,2025-10-24,159937,黄金ETF,3,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-24_588080_RECONSTRUCTED,2025-10-24,588080,科创板50ETF,4,0.625,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-24_512760_RECONSTRUCTED,2025-10-24,512760,芯片ETF,5,0.6050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-27_588000_RECONSTRUCTED,2025-10-27,588000,科创50ETF,1,0.675,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-27_512480_RECONSTRUCTED,2025-10-27,512480,半导体ETF,2,0.6700000000000002,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-27_159949_RECONSTRUCTED,2025-10-27,159949,创业板50ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-27_159937_RECONSTRUCTED,2025-10-27,159937,黄金ETF,4,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-27_588080_RECONSTRUCTED,2025-10-27,588080,科创板50ETF,5,0.625,E:/AETF-ModelLab/data/real/normalized/kline/588080.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-28_512480_RECONSTRUCTED,2025-10-28,512480,半导体ETF,1,0.68,E:/AETF-ModelLab/data/real/normalized/kline/512480.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-28_159937_RECONSTRUCTED,2025-10-28,159937,黄金ETF,2,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-28_159949_RECONSTRUCTED,2025-10-28,159949,创业板50ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-28_588000_RECONSTRUCTED,2025-10-28,588000,科创50ETF,4,0.615,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-28_512760_RECONSTRUCTED,2025-10-28,512760,芯片ETF,5,0.6050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512760.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-29_159949_RECONSTRUCTED,2025-10-29,159949,创业板50ETF,1,0.745,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-29_159915_RECONSTRUCTED,2025-10-29,159915,创业板ETF,2,0.67,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-29_588000_RECONSTRUCTED,2025-10-29,588000,科创50ETF,3,0.645,E:/AETF-ModelLab/data/real/normalized/kline/588000.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-29_159937_RECONSTRUCTED,2025-10-29,159937,黄金ETF,4,0.615,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-29_515030_RECONSTRUCTED,2025-10-29,515030,新能源车ETF,5,0.5700000000000001,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-30_159949_RECONSTRUCTED,2025-10-30,159949,创业板50ETF,1,0.6850000000000002,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-30_510300_RECONSTRUCTED,2025-10-30,510300,沪深300ETF,2,0.66,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-30_159937_RECONSTRUCTED,2025-10-30,159937,黄金ETF,3,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-30_510050_RECONSTRUCTED,2025-10-30,510050,上证50ETF,4,0.6300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-30_515030_RECONSTRUCTED,2025-10-30,515030,新能源车ETF,5,0.6150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-31_159937_RECONSTRUCTED,2025-10-31,159937,黄金ETF,1,0.6699999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-31_510300_RECONSTRUCTED,2025-10-31,510300,沪深300ETF,2,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-31_515030_RECONSTRUCTED,2025-10-31,515030,新能源车ETF,3,0.615,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-31_510050_RECONSTRUCTED,2025-10-31,510050,上证50ETF,4,0.5900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-10-31_512880_RECONSTRUCTED,2025-10-31,512880,证券ETF,5,0.565,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-03_159937_RECONSTRUCTED,2025-11-03,159937,黄金ETF,1,0.6699999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-03_159949_RECONSTRUCTED,2025-11-03,159949,创业板50ETF,2,0.645,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-03_510300_RECONSTRUCTED,2025-11-03,510300,沪深300ETF,3,0.6400000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-03_159915_RECONSTRUCTED,2025-11-03,159915,创业板ETF,4,0.63,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-03_510050_RECONSTRUCTED,2025-11-03,510050,上证50ETF,5,0.6100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-04_510300_RECONSTRUCTED,2025-11-04,510300,沪深300ETF,1,0.655,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-04_159937_RECONSTRUCTED,2025-11-04,159937,黄金ETF,2,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-04_510050_RECONSTRUCTED,2025-11-04,510050,上证50ETF,3,0.645,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-04_510500_RECONSTRUCTED,2025-11-04,510500,中证500ETF,4,0.5449999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510500.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-04_159915_RECONSTRUCTED,2025-11-04,159915,创业板ETF,5,0.535,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-05_510300_RECONSTRUCTED,2025-11-05,510300,沪深300ETF,1,0.655,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-05_159937_RECONSTRUCTED,2025-11-05,159937,黄金ETF,2,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-05_510050_RECONSTRUCTED,2025-11-05,510050,上证50ETF,3,0.645,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-05_159915_RECONSTRUCTED,2025-11-05,159915,创业板ETF,4,0.63,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-05_159949_RECONSTRUCTED,2025-11-05,159949,创业板50ETF,5,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-06_510050_RECONSTRUCTED,2025-11-06,510050,上证50ETF,1,0.665,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-06_159949_RECONSTRUCTED,2025-11-06,159949,创业板50ETF,2,0.6600000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-06_510300_RECONSTRUCTED,2025-11-06,510300,沪深300ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-06_159937_RECONSTRUCTED,2025-11-06,159937,黄金ETF,4,0.6300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-06_159915_RECONSTRUCTED,2025-11-06,159915,创业板ETF,5,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-07_159915_RECONSTRUCTED,2025-11-07,159915,创业板ETF,1,0.7250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-07_159949_RECONSTRUCTED,2025-11-07,159949,创业板50ETF,2,0.7050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-07_515030_RECONSTRUCTED,2025-11-07,515030,新能源车ETF,3,0.63,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-07_510050_RECONSTRUCTED,2025-11-07,510050,上证50ETF,4,0.6050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-07_510300_RECONSTRUCTED,2025-11-07,510300,沪深300ETF,5,0.605,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-10_159915_RECONSTRUCTED,2025-11-10,159915,创业板ETF,1,0.71,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-10_159949_RECONSTRUCTED,2025-11-10,159949,创业板50ETF,2,0.6950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-10_510050_RECONSTRUCTED,2025-11-10,510050,上证50ETF,3,0.6100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-10_510300_RECONSTRUCTED,2025-11-10,510300,沪深300ETF,4,0.5850000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-10_515030_RECONSTRUCTED,2025-11-10,515030,新能源车ETF,5,0.5500000000000002,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-11_159949_RECONSTRUCTED,2025-11-11,159949,创业板50ETF,1,0.7450000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-11_159915_RECONSTRUCTED,2025-11-11,159915,创业板ETF,2,0.705,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-11_515030_RECONSTRUCTED,2025-11-11,515030,新能源车ETF,3,0.635,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-11_510050_RECONSTRUCTED,2025-11-11,510050,上证50ETF,4,0.6050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-11_510300_RECONSTRUCTED,2025-11-11,510300,沪深300ETF,5,0.605,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-12_159915_RECONSTRUCTED,2025-11-12,159915,创业板ETF,1,0.7450000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-12_159949_RECONSTRUCTED,2025-11-12,159949,创业板50ETF,2,0.7250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-12_510050_RECONSTRUCTED,2025-11-12,510050,上证50ETF,3,0.6250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-12_510300_RECONSTRUCTED,2025-11-12,510300,沪深300ETF,4,0.605,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-12_515030_RECONSTRUCTED,2025-11-12,515030,新能源车ETF,5,0.595,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-13_159949_RECONSTRUCTED,2025-11-13,159949,创业板50ETF,1,0.7300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-13_159915_RECONSTRUCTED,2025-11-13,159915,创业板ETF,2,0.6900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-13_515030_RECONSTRUCTED,2025-11-13,515030,新能源车ETF,3,0.63,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-13_510050_RECONSTRUCTED,2025-11-13,510050,上证50ETF,4,0.585,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-13_510300_RECONSTRUCTED,2025-11-13,510300,沪深300ETF,5,0.5800000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-14_159915_RECONSTRUCTED,2025-11-14,159915,创业板ETF,1,0.74,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-14_159949_RECONSTRUCTED,2025-11-14,159949,创业板50ETF,2,0.7250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-14_515030_RECONSTRUCTED,2025-11-14,515030,新能源车ETF,3,0.635,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-14_510300_RECONSTRUCTED,2025-11-14,510300,沪深300ETF,4,0.5800000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-14_510050_RECONSTRUCTED,2025-11-14,510050,上证50ETF,5,0.545,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-17_159915_RECONSTRUCTED,2025-11-17,159915,创业板ETF,1,0.7200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-17_159949_RECONSTRUCTED,2025-11-17,159949,创业板50ETF,2,0.6900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-17_515030_RECONSTRUCTED,2025-11-17,515030,新能源车ETF,3,0.63,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-17_510050_RECONSTRUCTED,2025-11-17,510050,上证50ETF,4,0.585,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-17_510300_RECONSTRUCTED,2025-11-17,510300,沪深300ETF,5,0.5800000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-18_510050_RECONSTRUCTED,2025-11-18,510050,上证50ETF,1,0.6250000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-11-18_515030_RECONSTRUCTED,2025-11-18,515030,新能源车ETF,2,0.62,E:/AETF-ModelLab/data/real/normalized/kline/515030.csv,reconstructed_candidate_history_not_real_left_snapshot
