as_of_date,symbol,display_name,candidate_rank,left_score,notes
2025-11-19,159949,创业板50ETF,4,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-19,510300,沪深300ETF,5,0.58,reconstructed_candidate_history_not_real_left_snapshot
2025-11-20,159915,创业板ETF,1,0.6750000000000002,reconstructed_candidate_history_not_real_left_snapshot
2025-11-20,510050,上证50ETF,2,0.66,reconstructed_candidate_history_not_real_left_snapshot
2025-11-20,515030,新能源车ETF,3,0.62,reconstructed_candidate_history_not_real_left_snapshot
2025-11-20,510300,沪深300ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-11-20,512800,银行ETF,5,0.6,reconstructed_candidate_history_not_real_left_snapshot
2025-11-21,159937,黄金ETF,1,0.685,reconstructed_candidate_history_not_real_left_snapshot
2025-11-21,510050,上证50ETF,2,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-21,512800,银行ETF,3,0.62,reconstructed_candidate_history_not_real_left_snapshot
2025-11-21,510300,沪深300ETF,4,0.595,reconstructed_candidate_history_not_real_left_snapshot
2025-11-21,515030,新能源车ETF,5,0.5400000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-24,159937,黄金ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-11-24,510050,上证50ETF,2,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-24,512800,银行ETF,3,0.62,reconstructed_candidate_history_not_real_left_snapshot
2025-11-24,510300,沪深300ETF,4,0.55,reconstructed_candidate_history_not_real_left_snapshot
2025-11-24,512690,酒ETF,5,0.515,reconstructed_candidate_history_not_real_left_snapshot
2025-11-25,159937,黄金ETF,1,0.77,reconstructed_candidate_history_not_real_left_snapshot
2025-11-25,510050,上证50ETF,2,0.6050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-25,512800,银行ETF,3,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-11-25,515030,新能源车ETF,4,0.5400000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-25,510300,沪深300ETF,5,0.535,reconstructed_candidate_history_not_real_left_snapshot
2025-11-26,159937,黄金ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2025-11-26,510050,上证50ETF,2,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-26,512800,银行ETF,3,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-11-26,510300,沪深300ETF,4,0.58,reconstructed_candidate_history_not_real_left_snapshot
2025-11-26,159915,创业板ETF,5,0.5149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-11-27,159937,黄金ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2025-11-27,512800,银行ETF,2,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-11-27,510050,上证50ETF,3,0.6,reconstructed_candidate_history_not_real_left_snapshot
2025-11-27,510300,沪深300ETF,4,0.5700000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-27,159915,创业板ETF,5,0.5149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-11-28,159937,黄金ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2025-11-28,510050,上证50ETF,2,0.7000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-11-28,512800,银行ETF,3,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-11-28,510300,沪深300ETF,4,0.665,reconstructed_candidate_history_not_real_left_snapshot
2025-11-28,159915,创业板ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2025-12-01,159937,黄金ETF,1,0.7899999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-01,510050,上证50ETF,2,0.655,reconstructed_candidate_history_not_real_left_snapshot
2025-12-01,510300,沪深300ETF,3,0.645,reconstructed_candidate_history_not_real_left_snapshot
2025-12-01,512800,银行ETF,4,0.645,reconstructed_candidate_history_not_real_left_snapshot
2025-12-01,159915,创业板ETF,5,0.5149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-02,159937,黄金ETF,1,0.7849999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-02,512800,银行ETF,2,0.7050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-02,510050,上证50ETF,3,0.66,reconstructed_candidate_history_not_real_left_snapshot
2025-12-02,510300,沪深300ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2025-12-02,159996,家电ETF,5,0.5599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-03,159937,黄金ETF,1,0.7899999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-03,510050,上证50ETF,2,0.6400000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-03,510300,沪深300ETF,3,0.64,reconstructed_candidate_history_not_real_left_snapshot
2025-12-03,512800,银行ETF,4,0.5850000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-03,159996,家电ETF,5,0.5599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-04,159937,黄金ETF,1,0.775,reconstructed_candidate_history_not_real_left_snapshot
2025-12-04,510300,沪深300ETF,2,0.6,reconstructed_candidate_history_not_real_left_snapshot
2025-12-04,510050,上证50ETF,3,0.5800000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-04,512800,银行ETF,4,0.575,reconstructed_candidate_history_not_real_left_snapshot
2025-12-04,159996,家电ETF,5,0.5650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-05,159937,黄金ETF,1,0.775,reconstructed_candidate_history_not_real_left_snapshot
2025-12-05,510050,上证50ETF,2,0.5800000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-05,510300,沪深300ETF,3,0.5800000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-05,159949,创业板50ETF,4,0.515,reconstructed_candidate_history_not_real_left_snapshot
2025-12-05,159996,家电ETF,5,0.515,reconstructed_candidate_history_not_real_left_snapshot
2025-12-08,159937,黄金ETF,1,0.7899999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-08,159915,创业板ETF,2,0.6849999999999998,reconstructed_candidate_history_not_real_left_snapshot
2025-12-08,159949,创业板50ETF,3,0.6450000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-08,512480,半导体ETF,4,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-08,510300,沪深300ETF,5,0.545,reconstructed_candidate_history_not_real_left_snapshot
2025-12-09,159949,创业板50ETF,1,0.7300000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-09,159915,创业板ETF,2,0.72,reconstructed_candidate_history_not_real_left_snapshot
2025-12-09,159937,黄金ETF,3,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-09,512480,半导体ETF,4,0.6400000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-09,510300,沪深300ETF,5,0.585,reconstructed_candidate_history_not_real_left_snapshot
2025-12-10,159915,创业板ETF,1,0.72,reconstructed_candidate_history_not_real_left_snapshot
2025-12-10,159949,创业板50ETF,2,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-10,512480,半导体ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2025-12-10,159937,黄金ETF,4,0.655,reconstructed_candidate_history_not_real_left_snapshot
2025-12-10,512660,军工ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2025-12-11,159937,黄金ETF,1,0.725,reconstructed_candidate_history_not_real_left_snapshot
2025-12-11,159949,创业板50ETF,2,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-11,159915,创业板ETF,3,0.6849999999999998,reconstructed_candidate_history_not_real_left_snapshot
2025-12-11,512480,半导体ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2025-12-11,512660,军工ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2025-12-12,159915,创业板ETF,1,0.6849999999999998,reconstructed_candidate_history_not_real_left_snapshot
2025-12-12,159949,创业板50ETF,2,0.68,reconstructed_candidate_history_not_real_left_snapshot
2025-12-12,512480,半导体ETF,3,0.6600000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-12,159937,黄金ETF,4,0.655,reconstructed_candidate_history_not_real_left_snapshot
2025-12-12,512660,军工ETF,5,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-12-15,159937,黄金ETF,1,0.7599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-15,159915,创业板ETF,2,0.7149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-15,159949,创业板50ETF,3,0.6750000000000002,reconstructed_candidate_history_not_real_left_snapshot
2025-12-15,512660,军工ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2025-12-15,510050,上证50ETF,5,0.5800000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-16,159937,黄金ETF,1,0.7599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-16,159915,创业板ETF,2,0.7,reconstructed_candidate_history_not_real_left_snapshot
2025-12-16,159949,创业板50ETF,3,0.66,reconstructed_candidate_history_not_real_left_snapshot
2025-12-16,512660,军工ETF,4,0.6599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-16,510300,沪深300ETF,5,0.645,reconstructed_candidate_history_not_real_left_snapshot
2025-12-17,159949,创业板50ETF,1,0.7300000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-17,159937,黄金ETF,2,0.72,reconstructed_candidate_history_not_real_left_snapshot
2025-12-17,159915,创业板ETF,3,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-17,512660,军工ETF,4,0.6399999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-17,510300,沪深300ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2025-12-18,159937,黄金ETF,1,0.7449999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-18,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-18,159915,创业板ETF,3,0.63,reconstructed_candidate_history_not_real_left_snapshot
2025-12-18,159949,创业板50ETF,4,0.6100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-18,510050,上证50ETF,5,0.61,reconstructed_candidate_history_not_real_left_snapshot
2025-12-19,159937,黄金ETF,1,0.685,reconstructed_candidate_history_not_real_left_snapshot
2025-12-19,512660,军工ETF,2,0.685,reconstructed_candidate_history_not_real_left_snapshot
2025-12-19,159915,创业板ETF,3,0.6600000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-19,159949,创业板50ETF,4,0.63,reconstructed_candidate_history_not_real_left_snapshot
2025-12-19,510300,沪深300ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2025-12-22,159949,创业板50ETF,1,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-22,159915,创业板ETF,2,0.71,reconstructed_candidate_history_not_real_left_snapshot
2025-12-22,159937,黄金ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2025-12-22,510300,沪深300ETF,4,0.61,reconstructed_candidate_history_not_real_left_snapshot
2025-12-22,512660,军工ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2025-12-23,159949,创业板50ETF,1,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-23,159937,黄金ETF,2,0.6900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-23,159915,创业板ETF,3,0.665,reconstructed_candidate_history_not_real_left_snapshot
2025-12-23,510300,沪深300ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-12-23,512480,半导体ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2025-12-24,159937,黄金ETF,1,0.72,reconstructed_candidate_history_not_real_left_snapshot
2025-12-24,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-24,159915,创业板ETF,3,0.635,reconstructed_candidate_history_not_real_left_snapshot
2025-12-24,159949,创业板50ETF,4,0.6150000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-24,512480,半导体ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2025-12-25,512660,军工ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-25,159937,黄金ETF,2,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-25,159915,创业板ETF,3,0.645,reconstructed_candidate_history_not_real_left_snapshot
2025-12-25,159949,创业板50ETF,4,0.645,reconstructed_candidate_history_not_real_left_snapshot
2025-12-25,510500,中证500ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2025-12-26,159937,黄金ETF,1,0.75,reconstructed_candidate_history_not_real_left_snapshot
2025-12-26,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-26,510500,中证500ETF,3,0.625,reconstructed_candidate_history_not_real_left_snapshot
2025-12-26,159915,创业板ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2025-12-26,159949,创业板50ETF,5,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-29,159937,黄金ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2025-12-29,510500,中证500ETF,2,0.71,reconstructed_candidate_history_not_real_left_snapshot
2025-12-29,512660,军工ETF,3,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-29,159949,创业板50ETF,4,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-29,510050,上证50ETF,5,0.5850000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-30,512660,军工ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2025-12-30,510500,中证500ETF,2,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-30,159915,创业板ETF,3,0.5750000000000002,reconstructed_candidate_history_not_real_left_snapshot
2025-12-30,512480,半导体ETF,4,0.56,reconstructed_candidate_history_not_real_left_snapshot
2025-12-30,512100,中证1000ETF,5,0.5449999999999999,reconstructed_candidate_history_not_real_left_snapshot
2025-12-31,510500,中证500ETF,1,0.715,reconstructed_candidate_history_not_real_left_snapshot
2025-12-31,512660,军工ETF,2,0.7049999999999998,reconstructed_candidate_history_not_real_left_snapshot
2025-12-31,159915,创业板ETF,3,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2025-12-31,510050,上证50ETF,4,0.56,reconstructed_candidate_history_not_real_left_snapshot
2025-12-31,512100,中证1000ETF,5,0.5399999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-05,510500,中证500ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-01-05,512660,军工ETF,2,0.7049999999999998,reconstructed_candidate_history_not_real_left_snapshot
2026-01-05,159915,创业板ETF,3,0.585,reconstructed_candidate_history_not_real_left_snapshot
2026-01-05,512100,中证1000ETF,4,0.5799999999999998,reconstructed_candidate_history_not_real_left_snapshot
2026-01-05,510050,上证50ETF,5,0.55,reconstructed_candidate_history_not_real_left_snapshot
2026-01-06,512660,军工ETF,1,0.7049999999999998,reconstructed_candidate_history_not_real_left_snapshot
2026-01-06,510500,中证500ETF,2,0.67,reconstructed_candidate_history_not_real_left_snapshot
2026-01-06,159915,创业板ETF,3,0.5850000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-06,510050,上证50ETF,4,0.555,reconstructed_candidate_history_not_real_left_snapshot
2026-01-06,512480,半导体ETF,5,0.535,reconstructed_candidate_history_not_real_left_snapshot
2026-01-07,510500,中证500ETF,1,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-07,512660,军工ETF,2,0.7049999999999998,reconstructed_candidate_history_not_real_left_snapshot
2026-01-07,159915,创业板ETF,3,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-07,159937,黄金ETF,4,0.58,reconstructed_candidate_history_not_real_left_snapshot
2026-01-07,510050,上证50ETF,5,0.5599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-08,510500,中证500ETF,1,0.715,reconstructed_candidate_history_not_real_left_snapshot
2026-01-08,512660,军工ETF,2,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-08,512480,半导体ETF,3,0.64,reconstructed_candidate_history_not_real_left_snapshot
2026-01-08,512100,中证1000ETF,4,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-08,159915,创业板ETF,5,0.5450000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-01-09,510500,中证500ETF,1,0.78,reconstructed_candidate_history_not_real_left_snapshot
2026-01-09,512660,军工ETF,2,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-09,512100,中证1000ETF,3,0.645,reconstructed_candidate_history_not_real_left_snapshot
2026-01-09,512480,半导体ETF,4,0.6,reconstructed_candidate_history_not_real_left_snapshot
2026-01-09,159915,创业板ETF,5,0.53,reconstructed_candidate_history_not_real_left_snapshot
2026-01-12,510500,中证500ETF,1,0.795,reconstructed_candidate_history_not_real_left_snapshot
2026-01-12,512100,中证1000ETF,2,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-01-12,512660,军工ETF,3,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-12,512480,半导体ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-01-12,588000,科创50ETF,5,0.585,reconstructed_candidate_history_not_real_left_snapshot
2026-01-13,510500,中证500ETF,1,0.795,reconstructed_candidate_history_not_real_left_snapshot
2026-01-13,512100,中证1000ETF,2,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-13,512660,军工ETF,3,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-13,512480,半导体ETF,4,0.585,reconstructed_candidate_history_not_real_left_snapshot
2026-01-13,588000,科创50ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2026-01-14,510500,中证500ETF,1,0.79,reconstructed_candidate_history_not_real_left_snapshot
2026-01-14,512660,军工ETF,2,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-01-14,512100,中证1000ETF,3,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-01-14,512480,半导体ETF,4,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-01-14,588000,科创50ETF,5,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-15,510500,中证500ETF,1,0.76,reconstructed_candidate_history_not_real_left_snapshot
2026-01-15,512660,军工ETF,2,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-15,512480,半导体ETF,3,0.645,reconstructed_candidate_history_not_real_left_snapshot
2026-01-15,512100,中证1000ETF,4,0.62,reconstructed_candidate_history_not_real_left_snapshot
2026-01-15,159915,创业板ETF,5,0.6099999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-16,510500,中证500ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2026-01-16,512480,半导体ETF,2,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-01-16,512660,军工ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-01-16,512100,中证1000ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-01-16,588000,科创50ETF,5,0.5500000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-01-19,510500,中证500ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2026-01-19,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-01-19,512480,半导体ETF,3,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-01-19,512100,中证1000ETF,4,0.61,reconstructed_candidate_history_not_real_left_snapshot
2026-01-19,588080,科创板50ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2026-01-20,510500,中证500ETF,1,0.7799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-20,512480,半导体ETF,2,0.66,reconstructed_candidate_history_not_real_left_snapshot
2026-01-20,512660,军工ETF,3,0.65,reconstructed_candidate_history_not_real_left_snapshot
2026-01-20,512100,中证1000ETF,4,0.6149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-20,159937,黄金ETF,5,0.57,reconstructed_candidate_history_not_real_left_snapshot
2026-01-21,510500,中证500ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2026-01-21,512480,半导体ETF,2,0.675,reconstructed_candidate_history_not_real_left_snapshot
2026-01-21,512660,军工ETF,3,0.65,reconstructed_candidate_history_not_real_left_snapshot
2026-01-21,512100,中证1000ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2026-01-21,588000,科创50ETF,5,0.5850000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-22,510500,中证500ETF,1,0.765,reconstructed_candidate_history_not_real_left_snapshot
2026-01-22,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-01-22,512480,半导体ETF,3,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-01-22,512100,中证1000ETF,4,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-01-22,159937,黄金ETF,5,0.565,reconstructed_candidate_history_not_real_left_snapshot
2026-01-23,510500,中证500ETF,1,0.76,reconstructed_candidate_history_not_real_left_snapshot
2026-01-23,512660,军工ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-01-23,512480,半导体ETF,3,0.64,reconstructed_candidate_history_not_real_left_snapshot
2026-01-23,512100,中证1000ETF,4,0.6299999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-23,159937,黄金ETF,5,0.585,reconstructed_candidate_history_not_real_left_snapshot
2026-01-26,510500,中证500ETF,1,0.77,reconstructed_candidate_history_not_real_left_snapshot
2026-01-26,512480,半导体ETF,2,0.675,reconstructed_candidate_history_not_real_left_snapshot
2026-01-26,159937,黄金ETF,3,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-01-26,512660,军工ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2026-01-26,512100,中证1000ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-01-27,510500,中证500ETF,1,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-01-27,512480,半导体ETF,2,0.6900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-27,588000,科创50ETF,3,0.6450000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-27,159937,黄金ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-01-27,588080,科创板50ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-01-28,510500,中证500ETF,1,0.72,reconstructed_candidate_history_not_real_left_snapshot
2026-01-28,159937,黄金ETF,2,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-28,512480,半导体ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-01-28,588000,科创50ETF,4,0.6050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-28,512100,中证1000ETF,5,0.58,reconstructed_candidate_history_not_real_left_snapshot
2026-01-29,510500,中证500ETF,1,0.795,reconstructed_candidate_history_not_real_left_snapshot
2026-01-29,159937,黄金ETF,2,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-01-29,512480,半导体ETF,3,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-01-29,512100,中证1000ETF,4,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-01-29,588000,科创50ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-01-30,159937,黄金ETF,1,0.73,reconstructed_candidate_history_not_real_left_snapshot
2026-01-30,510500,中证500ETF,2,0.715,reconstructed_candidate_history_not_real_left_snapshot
2026-01-30,512480,半导体ETF,3,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-30,512100,中证1000ETF,4,0.6149999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-01-30,588080,科创板50ETF,5,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-02,510500,中证500ETF,1,0.72,reconstructed_candidate_history_not_real_left_snapshot
2026-02-02,512480,半导体ETF,2,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-02,159937,黄金ETF,3,0.67,reconstructed_candidate_history_not_real_left_snapshot
2026-02-02,512100,中证1000ETF,4,0.6099999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-02-02,588080,科创板50ETF,5,0.5850000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-02-03,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-03,159937,黄金ETF,2,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-03,512100,中证1000ETF,3,0.645,reconstructed_candidate_history_not_real_left_snapshot
2026-02-03,512480,半导体ETF,4,0.64,reconstructed_candidate_history_not_real_left_snapshot
2026-02-03,588000,科创50ETF,5,0.5700000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-04,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-04,159937,黄金ETF,2,0.7050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-04,512100,中证1000ETF,3,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-02-04,512660,军工ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2026-02-04,588080,科创板50ETF,5,0.5700000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-05,510500,中证500ETF,1,0.7450000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-05,159937,黄金ETF,2,0.7150000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-05,512100,中证1000ETF,3,0.665,reconstructed_candidate_history_not_real_left_snapshot
2026-02-05,512480,半导体ETF,4,0.565,reconstructed_candidate_history_not_real_left_snapshot
2026-02-05,510300,沪深300ETF,5,0.555,reconstructed_candidate_history_not_real_left_snapshot
2026-02-06,510500,中证500ETF,1,0.7450000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-06,159937,黄金ETF,2,0.7150000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-06,512100,中证1000ETF,3,0.65,reconstructed_candidate_history_not_real_left_snapshot
2026-02-06,510300,沪深300ETF,4,0.59,reconstructed_candidate_history_not_real_left_snapshot
2026-02-06,159915,创业板ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2026-02-09,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-09,159937,黄金ETF,2,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-09,510300,沪深300ETF,3,0.62,reconstructed_candidate_history_not_real_left_snapshot
2026-02-09,512480,半导体ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-02-09,159915,创业板ETF,5,0.57,reconstructed_candidate_history_not_real_left_snapshot
2026-02-10,159937,黄金ETF,1,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-10,510500,中证500ETF,2,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-02-10,512480,半导体ETF,3,0.675,reconstructed_candidate_history_not_real_left_snapshot
2026-02-10,512100,中证1000ETF,4,0.6199999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-02-10,159915,创业板ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2026-02-11,510500,中证500ETF,1,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-02-11,159937,黄金ETF,2,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-11,512100,中证1000ETF,3,0.66,reconstructed_candidate_history_not_real_left_snapshot
